,Date,Price,Category,Item
519,13-12-2020,98.8,Bread and cereals,Crumpets
520,20-12-2020,98.6,Bread and cereals,Crumpets
521,27-12-2020,98.6,Bread and cereals,Crumpets
522,03-01-2021,99.7,Bread and cereals,Crumpets
523,10-01-2021,101.1,Bread and cereals,Crumpets
524,17-01-2021,100.9,Bread and cereals,Crumpets
525,24-01-2021,100,Bread and cereals,Crumpets
526,31-01-2021,98.4,Bread and cereals,Crumpets
527,07-02-2021,98.6,Bread and cereals,Crumpets
528,14-02-2021,97.6,Bread and cereals,Crumpets
529,21-02-2021,96.4,Bread and cereals,Crumpets
530,28-02-2021,95.5,Bread and cereals,Crumpets
531,07-03-2021,96.1,Bread and cereals,Crumpets
532,14-03-2021,96.5,Bread and cereals,Crumpets
533,07-06-2020,100,Bread and cereals,Doughnut
534,14-06-2020,100,Bread and cereals,Doughnut
535,21-06-2020,102.1,Bread and cereals,Doughnut
536,28-06-2020,101,Bread and cereals,Doughnut
537,05-07-2020,101,Bread and cereals,Doughnut
538,12-07-2020,101,Bread and cereals,Doughnut
539,19-07-2020,102.5,Bread and cereals,Doughnut
540,26-07-2020,102.5,Bread and cereals,Doughnut
541,02-08-2020,102,Bread and cereals,Doughnut
542,09-08-2020,98.7,Bread and cereals,Doughnut
543,16-08-2020,98.9,Bread and cereals,Doughnut
544,23-08-2020,99.3,Bread and cereals,Doughnut
545,30-08-2020,101.8,Bread and cereals,Doughnut
546,06-09-2020,101.8,Bread and cereals,Doughnut
547,13-09-2020,100.6,Bread and cereals,Doughnut
548,20-09-2020,102.3,Bread and cereals,Doughnut
549,27-09-2020,103.2,Bread and cereals,Doughnut
550,04-10-2020,103.1,Bread and cereals,Doughnut
551,11-10-2020,102.7,Bread and cereals,Doughnut
552,18-10-2020,102.7,Bread and cereals,Doughnut
553,25-10-2020,102.7,Bread and cereals,Doughnut
554,01-11-2020,101.7,Bread and cereals,Doughnut
555,08-11-2020,101.5,Bread and cereals,Doughnut
556,15-11-2020,101.5,Bread and cereals,Doughnut
557,22-11-2020,102.3,Bread and cereals,Doughnut
558,29-11-2020,102.7,Bread and cereals,Doughnut
559,06-12-2020,102.7,Bread and cereals,Doughnut
560,13-12-2020,101.7,Bread and cereals,Doughnut
561,20-12-2020,101.1,Bread and cereals,Doughnut
562,27-12-2020,100.9,Bread and cereals,Doughnut
563,03-01-2021,101,Bread and cereals,Doughnut
564,10-01-2021,100.8,Bread and cereals,Doughnut
565,17-01-2021,100.8,Bread and cereals,Doughnut
566,24-01-2021,101.6,Bread and cereals,Doughnut
567,31-01-2021,102.4,Bread and cereals,Doughnut
568,07-02-2021,102.5,Bread and cereals,Doughnut
569,14-02-2021,100.7,Bread and cereals,Doughnut
570,21-02-2021,100.9,Bread and cereals,Doughnut
571,28-02-2021,100.9,Bread and cereals,Doughnut
572,07-03-2021,102.1,Bread and cereals,Doughnut
573,14-03-2021,102.2,Bread and cereals,Doughnut
574,07-06-2020,100,Bread and cereals,Dried potted snack
575,14-06-2020,96.2,Bread and cereals,Dried potted snack
576,21-06-2020,97,Bread and cereals,Dried potted snack
577,28-06-2020,98.6,Bread and cereals,Dried potted snack
578,05-07-2020,99.8,Bread and cereals,Dried potted snack
579,12-07-2020,98.5,Bread and cereals,Dried potted snack
580,19-07-2020,99.7,Bread and cereals,Dried potted snack
581,26-07-2020,96.8,Bread and cereals,Dried potted snack
582,02-08-2020,90.1,Bread and cereals,Dried potted snack
583,09-08-2020,88.7,Bread and cereals,Dried potted snack
584,16-08-2020,89.6,Bread and cereals,Dried potted snack
585,23-08-2020,98.2,Bread and cereals,Dried potted snack
586,30-08-2020,95.2,Bread and cereals,Dried potted snack
587,06-09-2020,93.1,Bread and cereals,Dried potted snack
588,13-09-2020,84.5,Bread and cereals,Dried potted snack
589,20-09-2020,84,Bread and cereals,Dried potted snack
590,27-09-2020,86,Bread and cereals,Dried potted snack
591,04-10-2020,89.2,Bread and cereals,Dried potted snack
592,11-10-2020,89,Bread and cereals,Dried potted snack
593,18-10-2020,88.4,Bread and cereals,Dried potted snack
594,25-10-2020,88.3,Bread and cereals,Dried potted snack
595,01-11-2020,90.4,Bread and cereals,Dried potted snack
596,08-11-2020,90.9,Bread and cereals,Dried potted snack
597,15-11-2020,90.4,Bread and cereals,Dried potted snack
598,22-11-2020,88.7,Bread and cereals,Dried potted snack
599,29-11-2020,88.4,Bread and cereals,Dried potted snack
600,06-12-2020,92.5,Bread and cereals,Dried potted snack
601,13-12-2020,95.5,Bread and cereals,Dried potted snack
602,20-12-2020,94.3,Bread and cereals,Dried potted snack
603,27-12-2020,92.5,Bread and cereals,Dried potted snack
604,03-01-2021,85.6,Bread and cereals,Dried potted snack
605,10-01-2021,80.9,Bread and cereals,Dried potted snack
606,17-01-2021,81.2,Bread and cereals,Dried potted snack
607,24-01-2021,84,Bread and cereals,Dried potted snack
608,31-01-2021,89.2,Bread and cereals,Dried potted snack
609,07-02-2021,90,Bread and cereals,Dried potted snack
610,14-02-2021,88.9,Bread and cereals,Dried potted snack
611,21-02-2021,86,Bread and cereals,Dried potted snack
612,28-02-2021,83.2,Bread and cereals,Dried potted snack
613,07-03-2021,83.4,Bread and cereals,Dried potted snack
614,14-03-2021,84,Bread and cereals,Dried potted snack
615,07-06-2020,100,Bread and cereals,Flour
616,14-06-2020,100,Bread and cereals,Flour
617,21-06-2020,100,Bread and cereals,Flour
618,28-06-2020,100,Bread and cereals,Flour
619,05-07-2020,100,Bread and cereals,Flour
620,12-07-2020,100.2,Bread and cereals,Flour
621,19-07-2020,100.3,Bread and cereals,Flour
622,26-07-2020,100.2,Bread and cereals,Flour
623,02-08-2020,100.2,Bread and cereals,Flour
624,09-08-2020,100.2,Bread and cereals,Flour
625,16-08-2020,100.1,Bread and cereals,Flour
626,23-08-2020,99.8,Bread and cereals,Flour
627,30-08-2020,99,Bread and cereals,Flour
628,06-09-2020,98.9,Bread and cereals,Flour
629,13-09-2020,98.6,Bread and cereals,Flour
630,20-09-2020,98.5,Bread and cereals,Flour
631,27-09-2020,98.4,Bread and cereals,Flour
632,04-10-2020,98.5,Bread and cereals,Flour
633,11-10-2020,98.5,Bread and cereals,Flour
634,18-10-2020,95.9,Bread and cereals,Flour
635,25-10-2020,95.5,Bread and cereals,Flour
636,01-11-2020,95,Bread and cereals,Flour
637,08-11-2020,94,Bread and cereals,Flour
638,15-11-2020,93.4,Bread and cereals,Flour
639,22-11-2020,93.6,Bread and cereals,Flour
640,29-11-2020,92.5,Bread and cereals,Flour
641,06-12-2020,91.2,Bread and cereals,Flour
642,13-12-2020,90.6,Bread and cereals,Flour
643,20-12-2020,89.5,Bread and cereals,Flour
644,27-12-2020,89.4,Bread and cereals,Flour
645,03-01-2021,90.3,Bread and cereals,Flour
646,10-01-2021,91.9,Bread and cereals,Flour
647,17-01-2021,92.4,Bread and cereals,Flour
648,24-01-2021,92.6,Bread and cereals,Flour
649,31-01-2021,91.3,Bread and cereals,Flour
650,07-02-2021,90.4,Bread and cereals,Flour
651,14-02-2021,89.6,Bread and cereals,Flour
652,21-02-2021,87.5,Bread and cereals,Flour
653,28-02-2021,87.4,Bread and cereals,Flour
654,07-03-2021,88.5,Bread and cereals,Flour
655,14-03-2021,88.6,Bread and cereals,Flour
656,07-06-2020,100,Bread and cereals,Pasta
657,14-06-2020,99.4,Bread and cereals,Pasta
658,21-06-2020,99.4,Bread and cereals,Pasta
659,28-06-2020,99.3,Bread and cereals,Pasta
660,05-07-2020,99.2,Bread and cereals,Pasta
661,12-07-2020,98.7,Bread and cereals,Pasta
662,19-07-2020,98.6,Bread and cereals,Pasta
663,26-07-2020,97.8,Bread and cereals,Pasta
664,02-08-2020,96.3,Bread and cereals,Pasta
665,09-08-2020,96.3,Bread and cereals,Pasta
666,16-08-2020,97.8,Bread and cereals,Pasta
667,23-08-2020,97.9,Bread and cereals,Pasta
668,30-08-2020,97.3,Bread and cereals,Pasta
669,06-09-2020,96,Bread and cereals,Pasta
670,13-09-2020,94.1,Bread and cereals,Pasta
671,20-09-2020,93.1,Bread and cereals,Pasta
672,27-09-2020,91.9,Bread and cereals,Pasta
673,04-10-2020,91.4,Bread and cereals,Pasta
674,11-10-2020,89.9,Bread and cereals,Pasta
675,18-10-2020,88.6,Bread and cereals,Pasta
676,25-10-2020,88.8,Bread and cereals,Pasta
677,01-11-2020,88.8,Bread and cereals,Pasta
678,08-11-2020,89,Bread and cereals,Pasta
679,15-11-2020,89.6,Bread and cereals,Pasta
680,22-11-2020,90.5,Bread and cereals,Pasta
681,29-11-2020,90.5,Bread and cereals,Pasta
682,06-12-2020,90.2,Bread and cereals,Pasta
683,13-12-2020,90.3,Bread and cereals,Pasta
684,20-12-2020,90.3,Bread and cereals,Pasta
685,27-12-2020,90.3,Bread and cereals,Pasta
686,03-01-2021,89.9,Bread and cereals,Pasta
687,10-01-2021,88.4,Bread and cereals,Pasta
688,17-01-2021,88.7,Bread and cereals,Pasta
689,24-01-2021,88.3,Bread and cereals,Pasta
690,31-01-2021,89.5,Bread and cereals,Pasta
691,07-02-2021,89.8,Bread and cereals,Pasta
692,14-02-2021,90.2,Bread and cereals,Pasta
693,21-02-2021,89,Bread and cereals,Pasta
694,28-02-2021,88.6,Bread and cereals,Pasta
695,07-03-2021,88.8,Bread and cereals,Pasta
696,14-03-2021,88.8,Bread and cereals,Pasta
697,07-06-2020,100,Bread and cereals,Pizza
698,14-06-2020,100.6,Bread and cereals,Pizza
699,21-06-2020,100.9,Bread and cereals,Pizza
700,28-06-2020,100.6,Bread and cereals,Pizza
701,05-07-2020,99,Bread and cereals,Pizza
702,12-07-2020,97.9,Bread and cereals,Pizza
703,19-07-2020,97.7,Bread and cereals,Pizza
704,26-07-2020,97.9,Bread and cereals,Pizza
705,02-08-2020,100.1,Bread and cereals,Pizza
706,09-08-2020,100,Bread and cereals,Pizza
707,16-08-2020,99.2,Bread and cereals,Pizza
708,23-08-2020,99.7,Bread and cereals,Pizza
709,30-08-2020,97.2,Bread and cereals,Pizza
710,06-09-2020,97.3,Bread and cereals,Pizza
711,13-09-2020,97.5,Bread and cereals,Pizza
712,20-09-2020,100,Bread and cereals,Pizza
713,27-09-2020,102.2,Bread and cereals,Pizza
714,04-10-2020,100.5,Bread and cereals,Pizza
715,11-10-2020,97.6,Bread and cereals,Pizza
716,18-10-2020,99.3,Bread and cereals,Pizza
717,25-10-2020,99.6,Bread and cereals,Pizza
718,01-11-2020,100.7,Bread and cereals,Pizza
719,08-11-2020,100.3,Bread and cereals,Pizza
720,15-11-2020,99.3,Bread and cereals,Pizza
721,22-11-2020,97.4,Bread and cereals,Pizza
722,29-11-2020,97.3,Bread and cereals,Pizza
723,06-12-2020,97.8,Bread and cereals,Pizza
724,13-12-2020,99.9,Bread and cereals,Pizza
725,20-12-2020,101.3,Bread and cereals,Pizza
726,27-12-2020,102,Bread and cereals,Pizza
727,03-01-2021,99.9,Bread and cereals,Pizza
728,10-01-2021,98.7,Bread and cereals,Pizza
729,17-01-2021,99.1,Bread and cereals,Pizza
730,24-01-2021,99,Bread and cereals,Pizza
731,31-01-2021,100.3,Bread and cereals,Pizza
732,07-02-2021,100,Bread and cereals,Pizza
733,14-02-2021,100.4,Bread and cereals,Pizza
734,21-02-2021,99.7,Bread and cereals,Pizza
735,28-02-2021,99.5,Bread and cereals,Pizza
736,07-03-2021,100.4,Bread and cereals,Pizza
737,14-03-2021,100.3,Bread and cereals,Pizza
738,07-06-2020,100,Bread and cereals,Plain biscuits
739,14-06-2020,100.4,Bread and cereals,Plain biscuits
740,21-06-2020,99.3,Bread and cereals,Plain biscuits
741,28-06-2020,99.1,Bread and cereals,Plain biscuits
742,05-07-2020,98.7,Bread and cereals,Plain biscuits
743,12-07-2020,98.5,Bread and cereals,Plain biscuits
744,19-07-2020,97.8,Bread and cereals,Plain biscuits
745,26-07-2020,97.8,Bread and cereals,Plain biscuits
746,02-08-2020,96.9,Bread and cereals,Plain biscuits
747,09-08-2020,96.2,Bread and cereals,Plain biscuits
748,16-08-2020,95.6,Bread and cereals,Plain biscuits
749,23-08-2020,95.3,Bread and cereals,Plain biscuits
750,30-08-2020,96.7,Bread and cereals,Plain biscuits
751,06-09-2020,96.9,Bread and cereals,Plain biscuits
752,13-09-2020,97.6,Bread and cereals,Plain biscuits
753,20-09-2020,96.8,Bread and cereals,Plain biscuits
754,27-09-2020,96.9,Bread and cereals,Plain biscuits
755,04-10-2020,96.7,Bread and cereals,Plain biscuits
756,11-10-2020,97,Bread and cereals,Plain biscuits
757,18-10-2020,98.2,Bread and cereals,Plain biscuits
758,25-10-2020,98.3,Bread and cereals,Plain biscuits
759,01-11-2020,98.7,Bread and cereals,Plain biscuits
760,08-11-2020,98.5,Bread and cereals,Plain biscuits
761,15-11-2020,98.3,Bread and cereals,Plain biscuits
762,22-11-2020,97.6,Bread and cereals,Plain biscuits
763,29-11-2020,98.1,Bread and cereals,Plain biscuits
764,06-12-2020,97.9,Bread and cereals,Plain biscuits
765,13-12-2020,98.1,Bread and cereals,Plain biscuits
766,20-12-2020,97.6,Bread and cereals,Plain biscuits
767,27-12-2020,96.7,Bread and cereals,Plain biscuits
768,03-01-2021,93.4,Bread and cereals,Plain biscuits
769,10-01-2021,96.2,Bread and cereals,Plain biscuits
770,17-01-2021,96.6,Bread and cereals,Plain biscuits
771,24-01-2021,96.3,Bread and cereals,Plain biscuits
772,31-01-2021,96.3,Bread and cereals,Plain biscuits
773,07-02-2021,96.4,Bread and cereals,Plain biscuits
774,14-02-2021,96.4,Bread and cereals,Plain biscuits
775,21-02-2021,95.5,Bread and cereals,Plain biscuits
776,28-02-2021,95.7,Bread and cereals,Plain biscuits
777,07-03-2021,95.9,Bread and cereals,Plain biscuits
778,14-03-2021,96.8,Bread and cereals,Plain biscuits
779,07-06-2020,100,Bread and cereals,Popcorn
780,14-06-2020,100.1,Bread and cereals,Popcorn
781,21-06-2020,102.2,Bread and cereals,Popcorn
782,28-06-2020,103.8,Bread and cereals,Popcorn
783,05-07-2020,103.9,Bread and cereals,Popcorn
784,12-07-2020,99.7,Bread and cereals,Popcorn
785,19-07-2020,100.1,Bread and cereals,Popcorn
786,26-07-2020,98.4,Bread and cereals,Popcorn
787,02-08-2020,100,Bread and cereals,Popcorn
788,09-08-2020,100.1,Bread and cereals,Popcorn
789,16-08-2020,99.3,Bread and cereals,Popcorn
790,23-08-2020,97.6,Bread and cereals,Popcorn
791,30-08-2020,96.6,Bread and cereals,Popcorn
792,06-09-2020,95,Bread and cereals,Popcorn
793,13-09-2020,98.3,Bread and cereals,Popcorn
794,20-09-2020,101.1,Bread and cereals,Popcorn
795,27-09-2020,101.7,Bread and cereals,Popcorn
796,04-10-2020,102.8,Bread and cereals,Popcorn
797,11-10-2020,98.6,Bread and cereals,Popcorn
798,18-10-2020,97.1,Bread and cereals,Popcorn
799,25-10-2020,97.1,Bread and cereals,Popcorn
800,01-11-2020,98,Bread and cereals,Popcorn
801,08-11-2020,98.6,Bread and cereals,Popcorn
802,15-11-2020,99.7,Bread and cereals,Popcorn
803,22-11-2020,100.5,Bread and cereals,Popcorn
804,29-11-2020,101.4,Bread and cereals,Popcorn
805,06-12-2020,100.2,Bread and cereals,Popcorn
806,13-12-2020,100.2,Bread and cereals,Popcorn
807,20-12-2020,100.2,Bread and cereals,Popcorn
808,27-12-2020,99.9,Bread and cereals,Popcorn
809,03-01-2021,100.2,Bread and cereals,Popcorn
810,10-01-2021,100.4,Bread and cereals,Popcorn
811,17-01-2021,100.5,Bread and cereals,Popcorn
812,24-01-2021,100.1,Bread and cereals,Popcorn
813,31-01-2021,99.2,Bread and cereals,Popcorn
814,07-02-2021,99.4,Bread and cereals,Popcorn
815,14-02-2021,101.5,Bread and cereals,Popcorn
816,21-02-2021,102.5,Bread and cereals,Popcorn
817,28-02-2021,103,Bread and cereals,Popcorn
818,07-03-2021,101.2,Bread and cereals,Popcorn
819,14-03-2021,101,Bread and cereals,Popcorn
820,07-06-2020,100,Bread and cereals,Porridge oats
821,14-06-2020,99.4,Bread and cereals,Porridge oats
822,21-06-2020,99.5,Bread and cereals,Porridge oats
823,28-06-2020,99.4,Bread and cereals,Porridge oats
824,05-07-2020,100.3,Bread and cereals,Porridge oats
825,12-07-2020,100.1,Bread and cereals,Porridge oats
826,19-07-2020,98.1,Bread and cereals,Porridge oats
827,26-07-2020,98.1,Bread and cereals,Porridge oats
828,02-08-2020,100.4,Bread and cereals,Porridge oats
829,09-08-2020,100.1,Bread and cereals,Porridge oats
830,16-08-2020,101.5,Bread and cereals,Porridge oats
831,23-08-2020,99.9,Bread and cereals,Porridge oats
832,30-08-2020,95.9,Bread and cereals,Porridge oats
833,06-09-2020,95.3,Bread and cereals,Porridge oats
834,13-09-2020,94.5,Bread and cereals,Porridge oats
835,20-09-2020,96.3,Bread and cereals,Porridge oats
836,27-09-2020,96.1,Bread and cereals,Porridge oats
837,04-10-2020,98,Bread and cereals,Porridge oats
838,11-10-2020,95.9,Bread and cereals,Porridge oats
839,18-10-2020,97.1,Bread and cereals,Porridge oats
840,25-10-2020,96.8,Bread and cereals,Porridge oats
841,01-11-2020,97.2,Bread and cereals,Porridge oats
842,08-11-2020,97.5,Bread and cereals,Porridge oats
843,15-11-2020,96.9,Bread and cereals,Porridge oats
844,22-11-2020,98.3,Bread and cereals,Porridge oats
845,29-11-2020,98,Bread and cereals,Porridge oats
846,06-12-2020,98.8,Bread and cereals,Porridge oats
847,13-12-2020,98.6,Bread and cereals,Porridge oats
848,20-12-2020,98.4,Bread and cereals,Porridge oats
849,27-12-2020,98.6,Bread and cereals,Porridge oats
850,03-01-2021,96.4,Bread and cereals,Porridge oats
851,10-01-2021,92.8,Bread and cereals,Porridge oats
852,17-01-2021,92.4,Bread and cereals,Porridge oats
853,24-01-2021,94,Bread and cereals,Porridge oats
854,31-01-2021,96.6,Bread and cereals,Porridge oats
855,07-02-2021,95.7,Bread and cereals,Porridge oats
856,14-02-2021,94.8,Bread and cereals,Porridge oats
857,21-02-2021,93.8,Bread and cereals,Porridge oats
858,28-02-2021,93.9,Bread and cereals,Porridge oats
859,07-03-2021,95.7,Bread and cereals,Porridge oats
860,14-03-2021,96.6,Bread and cereals,Porridge oats
861,07-06-2020,100,Bread and cereals,Quiche
862,14-06-2020,101.2,Bread and cereals,Quiche
863,21-06-2020,101.6,Bread and cereals,Quiche
864,28-06-2020,101.6,Bread and cereals,Quiche
865,05-07-2020,100.7,Bread and cereals,Quiche
866,12-07-2020,100.1,Bread and cereals,Quiche
867,19-07-2020,100,Bread and cereals,Quiche
868,26-07-2020,99.6,Bread and cereals,Quiche
869,02-08-2020,99.9,Bread and cereals,Quiche
870,09-08-2020,100.2,Bread and cereals,Quiche
871,16-08-2020,98,Bread and cereals,Quiche
872,23-08-2020,97.9,Bread and cereals,Quiche
873,30-08-2020,99.7,Bread and cereals,Quiche
874,06-09-2020,101.8,Bread and cereals,Quiche
875,13-09-2020,102.2,Bread and cereals,Quiche
876,20-09-2020,101.5,Bread and cereals,Quiche
877,27-09-2020,100.9,Bread and cereals,Quiche
878,04-10-2020,100.1,Bread and cereals,Quiche
879,11-10-2020,100.7,Bread and cereals,Quiche
880,18-10-2020,101.7,Bread and cereals,Quiche
881,25-10-2020,102.1,Bread and cereals,Quiche
882,01-11-2020,102.7,Bread and cereals,Quiche
883,08-11-2020,102.9,Bread and cereals,Quiche
884,15-11-2020,102.9,Bread and cereals,Quiche
885,22-11-2020,102.2,Bread and cereals,Quiche
886,29-11-2020,102,Bread and cereals,Quiche
887,06-12-2020,101.9,Bread and cereals,Quiche
888,13-12-2020,103.1,Bread and cereals,Quiche
889,20-12-2020,103.3,Bread and cereals,Quiche
890,27-12-2020,103.3,Bread and cereals,Quiche
891,03-01-2021,102.8,Bread and cereals,Quiche
892,10-01-2021,102.6,Bread and cereals,Quiche
893,17-01-2021,102.5,Bread and cereals,Quiche
894,24-01-2021,102.6,Bread and cereals,Quiche
895,31-01-2021,103.2,Bread and cereals,Quiche
896,07-02-2021,102.5,Bread and cereals,Quiche
897,14-02-2021,101.8,Bread and cereals,Quiche
898,21-02-2021,101.9,Bread and cereals,Quiche
899,28-02-2021,101.7,Bread and cereals,Quiche
900,07-03-2021,100.7,Bread and cereals,Quiche
901,14-03-2021,98.1,Bread and cereals,Quiche
902,07-06-2020,100,Bread and cereals,Rice
903,14-06-2020,99.5,Bread and cereals,Rice
904,21-06-2020,99,Bread and cereals,Rice
905,28-06-2020,99.2,Bread and cereals,Rice
906,05-07-2020,99.4,Bread and cereals,Rice
907,12-07-2020,98.9,Bread and cereals,Rice
908,19-07-2020,97.1,Bread and cereals,Rice
909,26-07-2020,96.1,Bread and cereals,Rice
910,02-08-2020,95.9,Bread and cereals,Rice
911,09-08-2020,95.6,Bread and cereals,Rice
912,16-08-2020,94.9,Bread and cereals,Rice
913,23-08-2020,93.8,Bread and cereals,Rice
914,30-08-2020,91.3,Bread and cereals,Rice
915,06-09-2020,91.3,Bread and cereals,Rice
916,13-09-2020,90.9,Bread and cereals,Rice
917,20-09-2020,91.2,Bread and cereals,Rice
918,27-09-2020,91.3,Bread and cereals,Rice
919,04-10-2020,91,Bread and cereals,Rice
920,11-10-2020,89.3,Bread and cereals,Rice
921,18-10-2020,88.8,Bread and cereals,Rice
922,25-10-2020,88.9,Bread and cereals,Rice
923,01-11-2020,89.9,Bread and cereals,Rice
924,08-11-2020,90.8,Bread and cereals,Rice
925,15-11-2020,91,Bread and cereals,Rice
926,22-11-2020,90.3,Bread and cereals,Rice
927,29-11-2020,90.3,Bread and cereals,Rice
928,06-12-2020,90,Bread and cereals,Rice
929,13-12-2020,90.2,Bread and cereals,Rice
930,20-12-2020,90.4,Bread and cereals,Rice
931,27-12-2020,90.7,Bread and cereals,Rice
932,03-01-2021,90.6,Bread and cereals,Rice
933,10-01-2021,89.8,Bread and cereals,Rice
934,17-01-2021,90,Bread and cereals,Rice
935,24-01-2021,90.5,Bread and cereals,Rice
936,31-01-2021,91.6,Bread and cereals,Rice
937,07-02-2021,91.8,Bread and cereals,Rice
938,14-02-2021,91.4,Bread and cereals,Rice
939,21-02-2021,90,Bread and cereals,Rice
940,28-02-2021,89.4,Bread and cereals,Rice
941,07-03-2021,89.7,Bread and cereals,Rice
942,14-03-2021,90.6,Bread and cereals,Rice
943,07-06-2020,100,"Coffee, tea and cocoa",Aggregated
944,14-06-2020,100,"Coffee, tea and cocoa",Aggregated
945,21-06-2020,100.6,"Coffee, tea and cocoa",Aggregated
946,28-06-2020,100.4,"Coffee, tea and cocoa",Aggregated
947,05-07-2020,100.4,"Coffee, tea and cocoa",Aggregated
948,12-07-2020,99.6,"Coffee, tea and cocoa",Aggregated
